Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,Stint,Position,TrackStatus,IsAccurate,Season,RaceName,Circuit,Location,Country,Session
STR,Aston Martin,2.0,0 days 00:01:18.173000,0 days 00:00:27.816000,0 days 00:00:30.269000,0 days 00:00:20.088000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
STR,Aston Martin,5.0,0 days 00:01:17.553000,0 days 00:00:27.602000,0 days 00:00:30,0 days 00:00:19.951000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
STR,Aston Martin,8.0,0 days 00:01:17.407000,0 days 00:00:27.504000,0 days 00:00:29.946000,0 days 00:00:19.957000,SOFT,3.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
STR,Aston Martin,11.0,0 days 00:01:17.294000,0 days 00:00:27.573000,0 days 00:00:29.848000,0 days 00:00:19.873000,SOFT,4.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
BOT,Kick Sauber,2.0,0 days 00:01:18.507000,0 days 00:00:27.852000,0 days 00:00:30.416000,0 days 00:00:20.239000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
BOT,Kick Sauber,5.0,0 days 00:01:17.650000,0 days 00:00:27.716000,0 days 00:00:29.938000,0 days 00:00:19.996000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
BOT,Kick Sauber,8.0,0 days 00:01:17.393000,0 days 00:00:27.697000,0 days 00:00:29.811000,0 days 00:00:19.885000,SOFT,3.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
BOT,Kick Sauber,11.0,0 days 00:01:17.817000,0 days 00:00:27.703000,0 days 00:00:29.955000,0 days 00:00:20.159000,SOFT,4.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
COL,Williams,2.0,0 days 00:01:17.834000,0 days 00:00:27.769000,0 days 00:00:29.945000,0 days 00:00:20.120000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
COL,Williams,5.0,0 days 00:01:17.558000,0 days 00:00:27.790000,0 days 00:00:29.832000,0 days 00:00:19.936000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
PIA,McLaren,2.0,0 days 00:01:18.302000,0 days 00:00:27.729000,0 days 00:00:30.536000,0 days 00:00:20.037000,MEDIUM,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
PIA,McLaren,5.0,0 days 00:01:17.631000,0 days 00:00:27.376000,0 days 00:00:29.546000,0 days 00:00:20.709000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
PIA,McLaren,7.0,0 days 00:01:17.597000,0 days 00:00:27.654000,0 days 00:00:29.937000,0 days 00:00:20.006000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
PER,Red Bull Racing,2.0,0 days 00:01:18.530000,0 days 00:00:27.854000,0 days 00:00:30.225000,0 days 00:00:20.451000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
PER,Red Bull Racing,5.0,0 days 00:01:18.538000,0 days 00:00:27.700000,0 days 00:00:30.714000,0 days 00:00:20.124000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
PER,Red Bull Racing,8.0,0 days 00:01:17.611000,0 days 00:00:27.555000,0 days 00:00:29.859000,0 days 00:00:20.197000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
OCO,Alpine,2.0,0 days 00:01:18.673000,0 days 00:00:28.035000,0 days 00:00:30.412000,0 days 00:00:20.226000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
OCO,Alpine,5.0,0 days 00:01:17.906000,0 days 00:00:27.749000,0 days 00:00:30.056000,0 days 00:00:20.101000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
OCO,Alpine,8.0,0 days 00:01:17.617000,0 days 00:00:27.658000,0 days 00:00:29.887000,0 days 00:00:20.072000,SOFT,3.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
ZHO,Kick Sauber,2.0,0 days 00:01:19.664000,0 days 00:00:27.951000,0 days 00:00:30.473000,0 days 00:00:21.240000,SOFT,1.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
ZHO,Kick Sauber,5.0,0 days 00:01:18.253000,0 days 00:00:27.805000,0 days 00:00:30.329000,0 days 00:00:20.119000,SOFT,2.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
ZHO,Kick Sauber,8.0,0 days 00:01:18.072000,0 days 00:00:27.746000,0 days 00:00:30.217000,0 days 00:00:20.109000,SOFT,3.0,,1,True,2024,Mexico City Grand Prix,Mexico City Grand Prix,Mexico City,Mexico,Qualifying
NOR,McLaren,20.0,0 days 00:01:26.406000,0 days 00:00:22.477000,0 days 00:00:45.365000,0 days 00:00:18.564000,INTERMEDIATE,5.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
NOR,McLaren,21.0,0 days 00:01:24.844000,0 days 00:00:22.009000,0 days 00:00:44.649000,0 days 00:00:18.186000,INTERMEDIATE,5.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
NOR,McLaren,24.0,0 days 00:01:25.631000,0 days 00:00:21.943000,0 days 00:00:45.243000,0 days 00:00:18.445000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
NOR,McLaren,25.0,0 days 00:01:24.158000,0 days 00:00:21.437000,0 days 00:00:44.691000,0 days 00:00:18.030000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
NOR,McLaren,28.0,0 days 00:01:25.104000,0 days 00:00:21.675000,0 days 00:00:44.877000,0 days 00:00:18.552000,INTERMEDIATE,7.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
NOR,McLaren,31.0,0 days 00:01:24.092000,0 days 00:00:21.414000,0 days 00:00:44.531000,0 days 00:00:18.147000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
NOR,McLaren,32.0,0 days 00:01:23.405000,0 days 00:00:21.639000,0 days 00:00:43.807000,0 days 00:00:17.959000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
RUS,Mercedes,10.0,0 days 00:01:29.121000,0 days 00:00:22.644000,0 days 00:00:47.299000,0 days 00:00:19.178000,WET,2.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
RUS,Mercedes,16.0,0 days 00:01:26.307000,0 days 00:00:22.411000,0 days 00:00:45.359000,0 days 00:00:18.537000,INTERMEDIATE,4.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
RUS,Mercedes,22.0,0 days 00:01:25.685000,0 days 00:00:21.843000,0 days 00:00:45.244000,0 days 00:00:18.598000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
RUS,Mercedes,25.0,0 days 00:01:28.891000,0 days 00:00:21.992000,0 days 00:00:48.010000,0 days 00:00:18.889000,INTERMEDIATE,7.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
RUS,Mercedes,28.0,0 days 00:01:23.578000,0 days 00:00:21.463000,0 days 00:00:44.025000,0 days 00:00:18.090000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
TSU,RB,5.0,0 days 00:01:29.172000,0 days 00:00:22.715000,0 days 00:00:47.538000,0 days 00:00:18.919000,WET,1.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
TSU,RB,20.0,0 days 00:01:26.464000,0 days 00:00:21.956000,0 days 00:00:46.050000,0 days 00:00:18.458000,INTERMEDIATE,5.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
TSU,RB,24.0,0 days 00:01:26.036000,0 days 00:00:21.891000,0 days 00:00:45.799000,0 days 00:00:18.346000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
TSU,RB,29.0,0 days 00:01:24.111000,0 days 00:00:21.510000,0 days 00:00:44.415000,0 days 00:00:18.186000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
OCO,Alpine,12.0,0 days 00:01:29.171000,0 days 00:00:22.240000,0 days 00:00:47.695000,0 days 00:00:19.236000,WET,2.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
OCO,Alpine,20.0,0 days 00:01:26.206000,0 days 00:00:21.848000,0 days 00:00:45.731000,0 days 00:00:18.627000,INTERMEDIATE,5.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
OCO,Alpine,23.0,0 days 00:01:26.267000,0 days 00:00:22.149000,0 days 00:00:45.275000,0 days 00:00:18.843000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
OCO,Alpine,24.0,0 days 00:01:25.085000,0 days 00:00:21.955000,0 days 00:00:44.594000,0 days 00:00:18.536000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
OCO,Alpine,29.0,0 days 00:01:24.749000,0 days 00:00:21.883000,0 days 00:00:44.371000,0 days 00:00:18.495000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
OCO,Alpine,30.0,0 days 00:01:24.475000,0 days 00:00:21.545000,0 days 00:00:44.500000,0 days 00:00:18.430000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LAW,RB,17.0,0 days 00:01:28.130000,0 days 00:00:22.554000,0 days 00:00:46.620000,0 days 00:00:18.956000,INTERMEDIATE,4.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LAW,RB,20.0,0 days 00:01:28.399000,0 days 00:00:22.969000,0 days 00:00:46.783000,0 days 00:00:18.647000,INTERMEDIATE,5.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LAW,RB,21.0,0 days 00:01:25.654000,0 days 00:00:21.794000,0 days 00:00:45.173000,0 days 00:00:18.687000,INTERMEDIATE,5.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LAW,RB,24.0,0 days 00:01:28.351000,0 days 00:00:22.672000,0 days 00:00:46.811000,0 days 00:00:18.868000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LAW,RB,29.0,0 days 00:01:24.484000,0 days 00:00:21.703000,0 days 00:00:44.684000,0 days 00:00:18.097000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LEC,Ferrari,19.0,0 days 00:01:26.097000,0 days 00:00:22.311000,0 days 00:00:45.205000,0 days 00:00:18.581000,INTERMEDIATE,5.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LEC,Ferrari,22.0,0 days 00:01:26.018000,0 days 00:00:22.315000,0 days 00:00:45.187000,0 days 00:00:18.516000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LEC,Ferrari,27.0,0 days 00:01:28.755000,0 days 00:00:22.538000,0 days 00:00:46.042000,0 days 00:00:20.175000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
LEC,Ferrari,28.0,0 days 00:01:24.525000,0 days 00:00:21.733000,0 days 00:00:44.546000,0 days 00:00:18.246000,INTERMEDIATE,8.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
ALB,Williams,11.0,0 days 00:01:29.072000,0 days 00:00:22.562000,0 days 00:00:47.704000,0 days 00:00:18.806000,WET,2.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
ALB,Williams,19.0,0 days 00:01:26.806000,0 days 00:00:22.645000,0 days 00:00:45.844000,0 days 00:00:18.317000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
ALB,Williams,20.0,0 days 00:01:25.889000,0 days 00:00:21.669000,0 days 00:00:45.192000,0 days 00:00:19.028000,INTERMEDIATE,6.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
ALB,Williams,24.0,0 days 00:01:24.657000,0 days 00:00:21.570000,0 days 00:00:44.941000,0 days 00:00:18.146000,INTERMEDIATE,6.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
ALB,Williams,27.0,0 days 00:01:24.736000,0 days 00:00:21.664000,0 days 00:00:44.850000,0 days 00:00:18.222000,INTERMEDIATE,7.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
PIA,McLaren,12.0,0 days 00:01:28.925000,0 days 00:00:22.761000,0 days 00:00:47.162000,0 days 00:00:19.002000,INTERMEDIATE,3.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
PIA,McLaren,13.0,0 days 00:01:27.141000,0 days 00:00:22.029000,0 days 00:00:46.348000,0 days 00:00:18.764000,INTERMEDIATE,3.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
PIA,McLaren,14.0,0 days 00:01:25.179000,0 days 00:00:21.898000,0 days 00:00:44.982000,0 days 00:00:18.299000,INTERMEDIATE,3.0,,12,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
PIA,McLaren,17.0,0 days 00:01:29.217000,0 days 00:00:22.613000,0 days 00:00:47.496000,0 days 00:00:19.108000,INTERMEDIATE,4.0,,1,True,2024,São Paulo Grand Prix,São Paulo Grand Prix,São Paulo,Brazil,Qualifying
